true_label,pred_label,confidence
Walk,Bus,0.5166285037994385
Car & taxi,Bus,0.6070799827575684
Walk,Bus,0.3441929519176483
Bike,Walk,0.9508383870124817
Bike,Car & taxi,0.34179461002349854
Walk,Bike,0.7194796204566956
Bike,Bus,0.7981205582618713
Walk,Bike,0.6772099137306213
Bus,Car & taxi,0.5066637396812439
Train,Walk,0.6545151472091675
Walk,Car & taxi,0.3415849804878235
Bus,Walk,0.7867661714553833
Walk,Car & taxi,0.8589410185813904
Bike,Bus,0.47359323501586914
Train,Subway,0.42619121074676514
Train,Car & taxi,0.6238532662391663
Subway,Walk,0.7955169081687927
Car & taxi,Walk,0.8197876811027527
Car & taxi,Bus,0.7208740711212158
Car & taxi,Bus,0.6766104102134705
Bus,Car & taxi,0.5763884782791138
Bike,Walk,0.7753041982650757
Bus,Walk,0.9562995433807373
Bike,Car & taxi,0.2998966872692108
Car & taxi,Bus,0.5664099454879761
Car & taxi,Walk,0.7788129448890686
Bike,Car & taxi,0.5903534889221191
Bike,Walk,0.48135697841644287
Walk,Bike,0.5310797691345215
Bike,Walk,0.8594223856925964
Car & taxi,Walk,0.6921944618225098
Walk,Car & taxi,0.4337715804576874
Bus,Car & taxi,0.6601637005805969
Bike,Walk,0.7460842132568359
Car & taxi,Train,0.48398706316947937
Bike,Walk,0.5840680003166199
Bus,Bike,0.899507462978363
Bike,Bus,0.766481339931488
Walk,Car & taxi,0.51552414894104
Subway,Bus,0.5087642073631287
Bus,Walk,0.5584662556648254
Car & taxi,Bus,0.6083285808563232
Car & taxi,Bus,0.8660414218902588
Walk,Bike,0.7799293994903564
Car & taxi,Bus,0.824514627456665
Bike,Bus,0.9247101545333862
Car & taxi,Bus,0.7023361325263977
Bus,Walk,0.3361090421676636
Bike,Walk,0.7165116667747498
Bike,Walk,0.9976587295532227
Car & taxi,Bus,0.5976495146751404
Bike,Walk,0.6390450596809387
Car & taxi,Bus,0.5080767869949341
Car & taxi,Walk,0.8662251830101013
Bus,Car & taxi,0.6770830750465393
Bus,Bike,0.4581829607486725
Subway,Walk,0.9204925894737244
Bike,Walk,0.6387667655944824
Bike,Walk,0.3949499726295471
Car & taxi,Bus,0.6633332371711731
Bus,Car & taxi,0.4515535533428192
Car & taxi,Bus,0.8497776985168457
Walk,Car & taxi,0.697931706905365
Walk,Bike,0.7555142641067505
Car & taxi,Bus,0.9910705089569092
Bike,Walk,0.5274450778961182
Car & taxi,Walk,0.7053195834159851
Bus,Walk,0.786790668964386
Bike,Bus,0.7608769536018372
Car & taxi,Bus,0.9234046936035156
Bike,Walk,0.820164144039154
Bike,Car & taxi,0.9094820618629456
Bike,Walk,0.5572437047958374
Bus,Walk,0.48785868287086487
Walk,Car & taxi,0.697931706905365
Car & taxi,Walk,0.6391254663467407
Car & taxi,Bus,0.7722791433334351
Bike,Bus,0.9736798405647278
Car & taxi,Bus,0.5888915657997131
Bike,Walk,0.7676501870155334
Bike,Walk,0.7273057699203491
Subway,Train,0.5033785700798035
Subway,Bus,0.2864338159561157
Walk,Bike,0.6195268630981445
Bike,Car & taxi,0.6437203884124756
Bike,Walk,0.6464857459068298
Bus,Walk,0.45586663484573364
Bike,Walk,0.7774383425712585
Bike,Walk,0.9452588558197021
Bus,Walk,0.8651146292686462
Car & taxi,Bus,0.7806835770606995
Bike,Walk,0.9739892482757568
Bike,Walk,0.926866888999939
Subway,Bike,0.521201491355896
Bus,Walk,0.8360949754714966
Bus,Walk,0.99960857629776
Subway,Walk,0.45076948404312134
Bike,Walk,0.9592012166976929
Bus,Car & taxi,0.3287997543811798
Walk,Bike,0.34631308913230896
Train,Bus,0.5116466283798218
Bus,Walk,0.9942352175712585
Bus,Walk,0.7673656344413757
Bike,Car & taxi,0.5302438139915466
Car & taxi,Bus,0.8514493107795715
Bus,Car & taxi,0.5384944081306458
Bus,Car & taxi,0.7324543595314026
Car & taxi,Bus,0.6501328349113464
Car & taxi,Bus,0.8524413704872131
Bike,Walk,0.5031588673591614
Walk,Bike,0.3948739767074585
Bike,Walk,0.39918720722198486
Car & taxi,Subway,0.3488391637802124
Car & taxi,Bus,0.447244256734848
Bike,Car & taxi,0.5316538214683533
Bike,Walk,0.5084694623947144
Bus,Car & taxi,0.8742969036102295
Car & taxi,Bus,0.8258761167526245
Bus,Walk,0.966509222984314
Bus,Car & taxi,0.4407236576080322
Bus,Walk,0.561370313167572
Bike,Car & taxi,0.8891788125038147
Subway,Walk,0.7909823060035706
Bus,Car & taxi,0.9502804279327393
Bike,Bus,0.7563331723213196
Car & taxi,Walk,0.9040342569351196
Bus,Bike,0.9744593501091003
Bike,Walk,0.9261149168014526
Car & taxi,Bus,0.7938604354858398
Walk,Bike,0.5077084898948669
Car & taxi,Bus,0.7461470365524292
Bike,Walk,0.6108522415161133
Car & taxi,Bus,0.9651944041252136
Car & taxi,Train,0.4791966676712036
Car & taxi,Bus,0.6915807127952576
Walk,Bike,0.6977043151855469
Subway,Car & taxi,0.7896534204483032
Bus,Car & taxi,0.5210476517677307
Walk,Bike,0.5621620416641235
Car & taxi,Bus,0.9726952910423279
Walk,Bike,0.7375441789627075
Bus,Train,0.5242058038711548
Bus,Car & taxi,0.7772557139396667
Walk,Car & taxi,0.3415849804878235
Car & taxi,Bike,0.5221347808837891
Car & taxi,Walk,0.8446999788284302
Walk,Bike,0.6303849220275879
Bus,Walk,0.8338793516159058
Car & taxi,Bus,0.7472774386405945
Bus,Subway,0.44629818201065063
Car & taxi,Bus,0.9626618027687073
Car & taxi,Train,0.4321531653404236
Bike,Walk,0.8333693146705627
Bus,Car & taxi,0.6391714811325073
Walk,Bike,0.62052321434021
Walk,Bus,0.5787792801856995
Walk,Bike,0.8610780835151672
Walk,Subway,0.6561806797981262
Bike,Car & taxi,0.9221811294555664
Car & taxi,Bike,0.5427687764167786
Subway,Bus,0.8721827864646912
Bus,Car & taxi,0.9495224356651306
Train,Subway,0.906842827796936
Subway,Walk,0.6232044100761414
Car & taxi,Walk,0.8083246946334839
Train,Car & taxi,0.40904757380485535
Bike,Walk,0.8633285760879517
Bus,Car & taxi,0.8499813675880432
Bus,Car & taxi,0.7371000647544861
Bike,Walk,0.7751217484474182
Bus,Train,0.3411032557487488
Car & taxi,Bus,0.7312005758285522
Subway,Walk,0.4745219647884369
Car & taxi,Bike,0.48333707451820374
Car & taxi,Bus,0.8543907403945923
Car & taxi,Train,0.3082627058029175
Car & taxi,Bus,0.9694314002990723
Car & taxi,Bus,0.6067455410957336
Car & taxi,Bus,0.7700232863426208
Bike,Walk,0.913916289806366
Bike,Walk,0.7999416589736938
Bike,Car & taxi,0.39296960830688477
Car & taxi,Bus,0.7937661409378052
Walk,Bike,0.4318676292896271
Car & taxi,Bus,0.5504482388496399
Bike,Walk,0.9455228447914124
Bus,Car & taxi,0.9905449151992798
Bike,Bus,0.9917197227478027
Bike,Car & taxi,0.8563194274902344
Bus,Bike,0.4704967439174652
Car & taxi,Walk,0.4774979054927826
Walk,Bike,0.7912861704826355
Car & taxi,Walk,0.5639654397964478
Subway,Bus,0.7408448457717896
Bus,Car & taxi,0.7033647298812866
Bus,Car & taxi,0.4717712104320526
Bike,Bus,0.674116313457489
Subway,Walk,0.38008037209510803
Car & taxi,Bus,0.5121445655822754
Bike,Walk,0.9035734534263611
Bike,Car & taxi,0.44182640314102173
Bus,Car & taxi,0.5950697064399719
Bike,Walk,0.8458834886550903
Bus,Walk,0.41462457180023193
Bike,Walk,0.9800224304199219
Car & taxi,Bus,0.5669889450073242
Car & taxi,Bus,0.7050604224205017
Walk,Bus,0.7052403688430786
Subway,Bus,0.48267412185668945
Walk,Bike,0.810506284236908
Car & taxi,Bus,0.9721115231513977
Bike,Walk,0.9129638671875
Bike,Bus,0.6178319454193115
Car & taxi,Walk,0.9684252738952637
Bike,Walk,0.9392717480659485
Bike,Walk,0.6456655263900757
Bus,Walk,0.360433429479599
