true_label,pred_label,confidence
Bike,Walk,0.8366796374320984
Bus,Car & taxi,0.2720416486263275
Bus,Train,0.5551190376281738
Bus,Bike,0.9393552541732788
Bus,Subway,0.7828211188316345
Bike,Walk,0.5062219500541687
Walk,Bike,0.6578764915466309
Subway,Walk,0.6692392230033875
Car & taxi,Bus,0.7199397683143616
Bus,Walk,0.5138230919837952
Car & taxi,Bus,0.5277125239372253
Bus,Car & taxi,0.7601029872894287
Subway,Walk,0.5565281510353088
Bus,Subway,0.35796937346458435
Walk,Bike,0.3449043035507202
Bus,Car & taxi,0.3127683401107788
Bus,Car & taxi,0.7723952531814575
Walk,Bike,0.5364980697631836
Bike,Walk,0.732370913028717
Bike,Walk,0.9471130967140198
Car & taxi,Bike,0.8994572162628174
Car & taxi,Bus,0.9358940124511719
Bike,Walk,0.5260615348815918
Walk,Subway,0.3945707082748413
Bus,Subway,0.5483608245849609
Subway,Walk,0.7858342528343201
Bus,Walk,0.8758455514907837
Bike,Walk,0.46813955903053284
Bus,Walk,0.8825526237487793
Bike,Bus,0.3492659628391266
Walk,Subway,0.6584990620613098
Car & taxi,Bus,0.44265472888946533
Bus,Car & taxi,0.8532350659370422
Walk,Car & taxi,0.7360519170761108
Car & taxi,Bus,0.5048710107803345
Bus,Walk,0.8043094873428345
Bus,Bike,0.5123286247253418
Bus,Walk,0.8799006938934326
Bike,Walk,0.44429534673690796
Bus,Walk,0.6539215445518494
Car & taxi,Bus,0.5735620260238647
Bus,Walk,0.7505890130996704
Car & taxi,Bus,0.6232601404190063
Bike,Car & taxi,0.8533090949058533
Bus,Car & taxi,0.7137328386306763
Walk,Bike,0.3530957102775574
Subway,Walk,0.6932340264320374
Bus,Walk,0.37558794021606445
Walk,Subway,0.4947528541088104
Bus,Car & taxi,0.5953769683837891
Car & taxi,Walk,0.9603389501571655
Walk,Bike,0.9278625845909119
Airplane,Walk,0.3858296275138855
Train,Car & taxi,0.5122295022010803
Car & taxi,Bus,0.845454216003418
Bus,Car & taxi,0.5824160575866699
Bike,Car & taxi,0.6389272212982178
Bus,Subway,0.3606516718864441
Bike,Walk,0.4529493749141693
Walk,Bike,0.5979109406471252
Airplane,Walk,0.2499297708272934
Bike,Walk,0.9425376057624817
Car & taxi,Bus,0.8683274984359741
Bike,Walk,0.8506230711936951
Bike,Car & taxi,0.49925532937049866
Walk,Bike,0.6720201373100281
Bike,Bus,0.5673856139183044
Walk,Car & taxi,0.3197985291481018
Bus,Car & taxi,0.5459300875663757
Bus,Walk,0.6737740635871887
Train,Bus,0.404156357049942
Subway,Bus,0.4902099668979645
Walk,Car & taxi,0.32842549681663513
Bus,Bike,0.3687467873096466
Bus,Bike,0.8097191452980042
Walk,Bus,0.45476233959198
Bike,Bus,0.8136555552482605
Bus,Train,0.41003966331481934
Train,Bike,0.8347209095954895
Subway,Walk,0.31699949502944946
Car & taxi,Walk,0.5919761657714844
Car & taxi,Bike,0.7899655699729919
Walk,Bike,0.3694685101509094
Bike,Walk,0.7219004034996033
Bus,Train,0.3290879428386688
Bike,Walk,0.7490730881690979
Car & taxi,Bus,0.43859997391700745
Car & taxi,Bike,0.7099449038505554
Car & taxi,Walk,0.4433610439300537
Bike,Walk,0.4414846897125244
Walk,Bike,0.4044559895992279
Car & taxi,Bike,0.7731981873512268
Bus,Bike,0.4273161292076111
Car & taxi,Subway,0.5726989507675171
Bike,Walk,0.611153244972229
Car & taxi,Bus,0.5060338973999023
Bus,Bike,0.9813805222511292
Bike,Car & taxi,0.5620298981666565
Subway,Bus,0.5836016535758972
Car & taxi,Bus,0.8443686366081238
Bus,Train,0.3858126997947693
Car & taxi,Bus,0.796049952507019
Walk,Bike,0.5001266598701477
Bike,Walk,0.5809532999992371
Car & taxi,Bus,0.7141000628471375
Car & taxi,Bus,0.5965619683265686
Car & taxi,Bus,0.8289371728897095
Car & taxi,Bus,0.8449438214302063
Walk,Bus,0.5344998240470886
Bus,Walk,0.6481928825378418
Walk,Bike,0.6474071145057678
Bike,Bus,0.49371540546417236
Bus,Car & taxi,0.6837620139122009
Bike,Walk,0.9541043043136597
Car & taxi,Bus,0.53933185338974
Car & taxi,Bus,0.8132150173187256
Bus,Car & taxi,0.8589186072349548
Train,Walk,0.41944801807403564
Walk,Bike,0.33933913707733154
Car & taxi,Walk,0.8054505586624146
Bus,Subway,0.38802772760391235
Subway,Walk,0.8931412100791931
Subway,Train,0.4541560709476471
Car & taxi,Bus,0.49914032220840454
Bike,Walk,0.4748794138431549
Walk,Bike,0.9479342103004456
Bike,Bus,0.43310266733169556
Car & taxi,Bus,0.49586573243141174
Car & taxi,Bus,0.5658267736434937
Walk,Car & taxi,0.5065658688545227
Bus,Subway,0.5534431338310242
Bus,Subway,0.4371960759162903
Car & taxi,Bus,0.7540262937545776
Car & taxi,Bus,0.5820903182029724
Bus,Walk,0.8211433291435242
Bus,Bike,0.42964789271354675
Walk,Subway,0.28958144783973694
Walk,Bike,0.8877847790718079
Bike,Car & taxi,0.38425010442733765
Car & taxi,Bus,0.9688383936882019
Car & taxi,Train,0.3918832838535309
Walk,Bike,0.8582122921943665
Bus,Bike,0.7974808216094971
Bike,Walk,0.3372876048088074
Car & taxi,Bus,0.7493828535079956
Bike,Walk,0.5331144332885742
Bike,Car & taxi,0.4410499036312103
Bike,Walk,0.9015007019042969
Bus,Walk,0.4380142092704773
Car & taxi,Train,0.3552466332912445
Walk,Subway,0.28958144783973694
Car & taxi,Walk,0.5332438349723816
Car & taxi,Bus,0.7205839157104492
Car & taxi,Train,0.27268585562705994
Bike,Bus,0.70586758852005
Bike,Walk,0.5977225303649902
Bus,Walk,0.3787294924259186
Bike,Walk,0.970704197883606
Subway,Train,0.34935009479522705
Walk,Bike,0.5788822174072266
Subway,Car & taxi,0.2502034604549408
Walk,Bike,0.7616372108459473
Bike,Bus,0.5567758679389954
Bus,Car & taxi,0.2347998321056366
Bike,Walk,0.4141371548175812
Bike,Walk,0.5760475397109985
Bus,Walk,0.8159392476081848
Car & taxi,Bus,0.710922360420227
Bike,Walk,0.9527892470359802
Bike,Walk,0.6299769282341003
Subway,Bike,0.5129456520080566
Bus,Bike,0.5109288096427917
Bus,Walk,0.9779295325279236
Subway,Walk,0.9175879955291748
Bike,Walk,0.8368799090385437
Car & taxi,Bike,0.4716304540634155
Bus,Car & taxi,0.3500867784023285
Bike,Walk,0.7849743962287903
Train,Car & taxi,0.46807342767715454
Bus,Walk,0.7332896590232849
Bus,Bike,0.4351203739643097
Bike,Walk,0.49584275484085083
Car & taxi,Bus,0.8159270286560059
Bus,Car & taxi,0.9150779247283936
Bus,Car & taxi,0.6026315093040466
Bike,Walk,0.6722708940505981
Car & taxi,Bus,0.4914471209049225
Car & taxi,Bus,0.8619183301925659
Subway,Car & taxi,0.32205259799957275
Car & taxi,Bus,0.7654091119766235
Bike,Walk,0.4422043561935425
Bike,Walk,0.758870005607605
Car & taxi,Walk,0.44962868094444275
Bike,Walk,0.6369126439094543
Bus,Car & taxi,0.914146900177002
Car & taxi,Bus,0.6125808358192444
Bus,Walk,0.9173774719238281
Bus,Walk,0.47815489768981934
Bus,Walk,0.5767045021057129
Bus,Car & taxi,0.9506847262382507
Bike,Bus,0.35502302646636963
Car & taxi,Bike,0.6815617680549622
Bus,Bike,0.9089824557304382
Car & taxi,Bike,0.8279162645339966
Bus,Car & taxi,0.6125207543373108
Bike,Bus,0.46707701683044434
Bike,Walk,0.7581326365470886
Car & taxi,Bus,0.5449899435043335
Walk,Bike,0.746245265007019
Car & taxi,Walk,0.32256999611854553
Bike,Walk,0.8597615957260132
Car & taxi,Train,0.6607398390769958
Walk,Subway,0.5757601857185364
Bus,Bike,0.7465845346450806
Car & taxi,Train,0.5301034450531006
Walk,Bus,0.8487976789474487
Car & taxi,Bus,0.9336761832237244
Bus,Car & taxi,0.5208474397659302
Walk,Bike,0.6066585183143616
Walk,Bike,0.9831490516662598
Bus,Car & taxi,0.672194242477417
Bus,Train,0.4712843596935272
Bike,Bus,0.4773065447807312
Bus,Car & taxi,0.5682973861694336
Bike,Bus,0.5258454084396362
Walk,Car & taxi,0.32842549681663513
Car & taxi,Bus,0.41543668508529663
Bus,Walk,0.8986849784851074
Car & taxi,Walk,0.31880873441696167
Car & taxi,Bus,0.6398284435272217
Car & taxi,Bus,0.9727054834365845
Bike,Walk,0.5996410846710205
Bus,Train,0.8495557904243469
Bus,Walk,0.3906687796115875
Subway,Car & taxi,0.45563095808029175
Bus,Bike,0.5759695172309875
Walk,Bike,0.9698650240898132
Walk,Bus,0.5316358208656311
Walk,Bike,0.7916789650917053
Walk,Bike,0.9929478168487549
Walk,Bike,0.8042130470275879
Bike,Car & taxi,0.6472600698471069
Car & taxi,Bike,0.7469885349273682
Bus,Car & taxi,0.9596965909004211
Train,Walk,0.7005304098129272
Car & taxi,Walk,0.8309547901153564
Bus,Walk,0.31972047686576843
Bus,Car & taxi,0.5147966146469116
Train,Car & taxi,0.4696013927459717
Bus,Car & taxi,0.5183873176574707
Bus,Car & taxi,0.3777505159378052
Bike,Walk,0.7404968738555908
Bus,Walk,0.734408438205719
Bike,Walk,0.47881627082824707
Subway,Walk,0.4843004643917084
Car & taxi,Bus,0.7074939608573914
Car & taxi,Bus,0.5483932495117188
Car & taxi,Bus,0.526338517665863
Car & taxi,Train,0.4437158703804016
Car & taxi,Bus,0.5636733174324036
Car & taxi,Bus,0.8094788789749146
Car & taxi,Bus,0.49271395802497864
Bike,Walk,0.8478325009346008
Bike,Car & taxi,0.7133560180664062
Car & taxi,Bus,0.628923773765564
Car & taxi,Bus,0.7797980308532715
Bus,Car & taxi,0.7131393551826477
Bus,Car & taxi,0.5511839985847473
Bike,Bus,0.9005610346794128
Walk,Bike,0.4441564083099365
Bike,Bus,0.5294393301010132
Bus,Walk,0.7123541831970215
Car & taxi,Bus,0.45466849207878113
Walk,Bike,0.49803176522254944
Car & taxi,Walk,0.67515629529953
Bus,Car & taxi,0.6908482909202576
Car & taxi,Bus,0.7383630871772766
Bike,Bus,0.9086570143699646
Bike,Walk,0.7171350121498108
Bike,Car & taxi,0.4777943193912506
Bike,Walk,0.7544219493865967
Bus,Walk,0.40461963415145874
Bike,Walk,0.5816991329193115
Bus,Bike,0.6179187297821045
Subway,Bike,0.2621348798274994
Walk,Bike,0.9670141339302063
Car & taxi,Bus,0.5744627714157104
Car & taxi,Bike,0.6883096098899841
Bike,Walk,0.7347575426101685
Car & taxi,Train,0.7111195921897888
Car & taxi,Bike,0.9739471673965454
Walk,Bike,0.5448439121246338
Car & taxi,Bus,0.8772096037864685
Bike,Walk,0.6875597238540649
Walk,Bike,0.8119171857833862
Car & taxi,Walk,0.4154278039932251
Bike,Walk,0.6614897847175598
Walk,Bike,0.7372009754180908
Car & taxi,Train,0.38300326466560364
Bike,Walk,0.6208511590957642
